!Num,...Nombre...,#Uni,Tipo,.PotIns,.GerMin,.GerMax,..Teif.,..Ih...,.CVaria,.MR.,Comb,...G1..,.CEsp.1,...G2..,.CEsp.2,...G3..,.CEsp.3,NAdF,...1,...2,...3,ComT,CTransp,StartUp,sfal,NGas,NuCC,..NombreCC..,CoefE.
155.0000,G3SPSFsdFOB5,1,0,,0,,0.06278538812785388,0.06278538812785388,30.355970714466043,0,5,100,0.0003536666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.0000,GTPS_FSD_B4,1,0,117.0000,0,117.0000,0.06278538812785388,0.06278538812785388,27.265841959101234,0,1,100,0.00906533158798429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.0000,GTPS_FSD_B6,1,0,,0,,0.06278538812785388,0.06278538812785388,27.265841959101234,0,1,100,0.01620879587916291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.0000,CHASHMA_3,1,0,340.0000,0,340.0000,0.06278538812785388,0.06278538812785388,4.460450670719619,1,8,100,1.1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165.0000,CHASHMA_4,1,0,340.0000,0,340.0000,0.06278538812785388,0.06278538812785388,4.460450670719619,1,8,100,1.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.0000,HUB_THR_B2,1,0,300.3000,0,300.3000,0.06278538812785388,0.06278538812785388,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.0000,THLNO_THR_B2,1,0,300.3000,0,300.3000,0.06278538812785388,0.06278538812785388,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.0000,KHI_COSTL,1,0,2200.0000,0,2200.0000,0.06278538812785388,0.06278538812785388,0,1,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0000,CHASHNUPP_5,1,0,1100.0000,0,1100.0000,0.06278538812785388,0.06278538812785388,0,1,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.0000,FATIMA_ENGY,1,0,118.0000,0,118.0000,0.06278538812785388,0.06278538812785388,199.89040773961065,1,7,100,0.001756709372892785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.0000,TAY,1,0,489.5000,0,489.5000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
